user_id,recency,frequency,monetary,R,F,M,RFM_Score,Segment
104543,3,14,159000,4,2,2,422,"Low Spenders, Less Active"
104688,1,26,194000,4,3,3,433,"High Spenders, Most Active"
104695,3,14,159000,4,2,2,422,"Low Spenders, Less Active"
104700,1,8,199000,4,1,3,413,"High Spenders, Less Active"
104753,1,24,199000,4,3,3,433,"High Spenders, Most Active"
104878,4,7,199000,4,1,3,413,"High Spenders, Less Active"
104917,2,3,199000,4,1,3,413,"High Spenders, Less Active"
104931,0,0,199000,4,1,3,413,"High Spenders, Less Active"
105083,2,19,199000,4,2,3,423,"High Spenders, Less Active"
105115,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
105148,2,2,159000,4,1,2,412,"Low Spenders, Less Active"
105240,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
105267,1,13,9000,4,2,1,421,"Low Spenders, Less Active"
105331,3,5,559000,4,1,4,414,Big Spenders
105432,4,4,18000,4,1,1,411,"Low Spenders, Less Active"
105480,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
105483,2,2,199000,4,1,3,413,"High Spenders, Less Active"
105516,1,25,199000,4,3,3,433,"High Spenders, Most Active"
105540,3,3,159000,4,1,2,412,"Low Spenders, Less Active"
105591,1,13,18000,4,2,1,421,"Low Spenders, Less Active"
105688,3,4,9000,4,1,1,411,"Low Spenders, Less Active"
105731,1,6,9000,4,1,1,411,"Low Spenders, Less Active"
105759,2,7,199000,4,1,3,413,"High Spenders, Less Active"
105793,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
105795,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
105832,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
105845,1,12,149000,4,2,2,422,"Low Spenders, Less Active"
105850,3,5,18000,4,1,1,411,"Low Spenders, Less Active"
105926,0,0,54000,4,1,1,411,"Low Spenders, Less Active"
105997,2,4,199000,4,1,3,413,"High Spenders, Less Active"
106019,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
106057,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
106119,0,0,208000,4,1,3,413,"High Spenders, Less Active"
106128,0,0,199000,4,1,3,413,"High Spenders, Less Active"
106129,2,11,90000,4,2,2,422,"Low Spenders, Less Active"
106140,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
106151,1,3,159000,4,1,2,412,"Low Spenders, Less Active"
106180,0,0,199000,4,1,3,413,"High Spenders, Less Active"
106182,2,4,27000,4,1,1,411,"Low Spenders, Less Active"
106242,0,0,239000,4,1,3,413,"High Spenders, Less Active"
106247,1,1,199000,4,1,3,413,"High Spenders, Less Active"
106309,1,9,159000,4,2,2,422,"Low Spenders, Less Active"
106371,1,7,135000,4,1,2,412,"Low Spenders, Less Active"
106406,1,14,199000,4,2,3,423,"High Spenders, Less Active"
106480,1,5,159000,4,1,2,412,"Low Spenders, Less Active"
106565,0,0,194000,4,1,3,413,"High Spenders, Less Active"
106570,1,7,9000,4,1,1,411,"Low Spenders, Less Active"
106732,0,0,199000,4,1,3,413,"High Spenders, Less Active"
106773,0,0,199000,4,1,3,413,"High Spenders, Less Active"
106960,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
106971,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
106974,0,0,199000,4,1,3,413,"High Spenders, Less Active"
106981,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
